state,entity
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
"CA","Starbucks"
